"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E745_01177",19.4192794861892,-1.13054486112211,0.494968990859397,-2.28407209744431,0.0223672941080998,0.0447010540421244
"E745_01178",32.7740556889898,-0.971721211945873,0.380384926301883,-2.5545733933071,0.0106318013213858,0.0227848732498509
"E745_01184",130.127923936634,-2.19991714899356,0.212958973647599,-10.33023925366,5.14321394103788e-25,5.37717975168901e-24
"E745_01185",49.0442839552111,2.80861222347149,0.358723243735454,7.82946818339641,4.8993795512414e-15,3.29842067767918e-14
"E745_01187",273.583700951894,1.82422203997322,0.135941976134975,13.4191225686021,4.67212133208289e-41,6.99768284906347e-40
"E745_01191",169.845848117152,-0.836276948157835,0.172100042202272,-4.85924894297786,1.17831896647606e-06,4.5199976469427e-06
"E745_01193",192.101839293143,2.77248096459382,0.208268448718759,13.3120546182092,1.96989015332567e-40,2.91762619375902e-39
"E745_01196",453.426145906899,-0.483024147605778,0.122868407157063,-3.93123145959177,8.45118591026595e-05,0.000254874000415939
"E745_01198",37.1233628184124,-0.899183933505488,0.389002855242526,-2.31150985497237,0.0208047094543175,0.0417346541799928
"E745_01199",157.107300729321,-0.458255775223063,0.187759711834769,-2.44065018392409,0.014660848529628,0.0304169822412361
"E745_01200",255.214572321749,-0.459961537964741,0.135427063742909,-3.39637828106441,0.000682839194537805,0.00179531488425817
"E745_01204",41.8855990463185,0.944347288540059,0.348304470891505,2.71126949970797,0.00670261243687695,0.014890970630595
"E745_01205",199.924641605108,-0.97200402519503,0.187311249012559,-5.18924533533945,2.11148055331514e-07,8.70047473746238e-07
"E745_01207",3.90213851582387,3.56074948404315,1.37638956081057,2.58702157109227,0.00968095314100387,0.0208983166590415
"E745_01211",84.7475914591423,0.676855406753938,0.230132076644826,2.94116064401818,0.003269849083525,0.00761346520233855
"E745_01226",6.80256051251962,-2.41500898964577,0.902589002085845,-2.67564637289484,0.00745852962523862,0.0165016099426441
"E745_01227",11.3619530791762,2.5271509483601,0.7207221410561,3.50641503070376,0.000454186421662952,0.00122680952396498
"E745_01235",17.1903176430521,1.91542458260333,0.553299494848725,3.46182239535032,0.00053653108885426,0.00143325839968483
"E745_01238",20.7701881171964,-1.34098627313827,0.462302022961996,-2.90067143670818,0.0037236408811077,0.00858756625348886
"E745_01239",150.638480356388,1.23922224683242,0.183792648650484,6.74250170467392,1.55682415499353e-11,8.79341779070499e-11
"E745_01240",52.3509219245643,1.00363636139937,0.294099191250102,3.41257776715841,0.000643515630527546,0.00170030988204801
"E745_01246",20.987042395384,1.08032326357961,0.473876049564611,2.27975915763667,0.022621976560145,0.0451482552674957
"E745_01247",354.642158043174,-2.25622093585919,0.16006929535525,-14.0952762417792,4.06055823251102e-45,6.48230434004454e-44
"E745_01248",76.8826199638425,-2.36556422927891,0.272829031137601,-8.67050042077758,4.30225363843441e-18,3.42382334330333e-17
"E745_01252",805.153649545015,-2.0886212025321,0.103057208998789,-20.2666191217797,2.53484281945879e-91,7.85801274032224e-90
"E745_01265",2.31871201075406,-4.54748351435695,1.70928805518438,-2.66045474346126,0.00780352135714791,0.0171936075785314
"E745_01267",55.6439496898407,1.07839678510912,0.292974974300629,3.68084949126935,0.000232458197029271,0.000654417690897608
"E745_01268",22.4661785570237,1.24347947339331,0.466676206315425,2.66454440266202,0.00770926881268452,0.0170139988862723
"E745_01279",15.6128390284131,-2.26578147451646,0.596090332726773,-3.80107066013267,0.000144072206095648,0.000418405775001086
"E745_01280",10.3573418401079,-1.78305238385792,0.690096675691276,-2.5837718781529,0.00977264089511366,0.021045121669122
"E745_01281",29.6230311850829,-2.23889518558273,0.43944421199827,-5.09483371143263,3.49047491326963e-07,1.41853751810623e-06
"E745_01282",68.4369923025406,-0.77802422090152,0.257300026503704,-3.02380155755763,0.00249620114768293,0.00596849530019971
"E745_01296",55.7455659200493,1.7173524294287,0.298098757553065,5.76101840720685,8.3607920403546e-09,3.93813985505042e-08
"E745_01310",18.8890360099608,-1.84626909229049,0.510805442282884,-3.61442721526061,0.000301012362239145,0.000829027848894173
"E745_01320",52.4800001396886,-1.96071608127356,0.316920078991929,-6.18678402299496,6.14040010693702e-10,3.13007776005623e-09
"E745_01321",50.2289690544233,-1.90907903946439,0.324977355384871,-5.87449866223282,4.24124904112429e-09,2.05211795710297e-08
"E745_01323",56.0919592087002,4.30130381886653,0.420274828598147,10.2345025830212,1.38907146621513e-24,1.42983186445156e-23
"E745_01336",392.220642619519,0.464729197448864,0.111698917338776,4.16055238959361,3.17478776742584e-05,0.000102098723618303
"E745_01337",43.3090503600554,-0.707191518262007,0.310971546503656,-2.27413577291289,0.0229578244358761,0.0457099028723269
"E745_01341",190.236694759323,0.642475973303598,0.163931101970359,3.9191829102678,8.88496690957844e-05,0.000266449063902543
"E745_01348",131.302766141037,3.16681552443718,0.2219005906185,14.2713253516377,3.30242136359072e-46,5.57231351603345e-45
"E745_01350",188.230573354656,3.05148125904905,0.188348883085433,16.2012177033454,4.94383325544513e-59,1.01386611223205e-57
"E745_01358",300.087519704321,1.36751017251711,0.127491431024748,10.7262908693185,7.66098097372971e-27,8.30251027478187e-26
"E745_01361",79.3823282951449,0.605964419116294,0.239431812284198,2.53084338850108,0.0113788642666341,0.024230073590133
"E745_01365",39.7098745707384,2.70505474182688,0.388891046623109,6.95581645634663,3.5052598549301e-12,2.09060912153102e-11
"E745_01366",48.0598075601002,2.23258425275535,0.337701469465301,6.61111796845396,3.81428366371777e-11,2.08378693595729e-10
"E745_01367",26.0119325423322,1.9309612666843,0.437369479433317,4.41494287435459,1.01036667665661e-05,3.44015014044255e-05
"E745_01369",47.2823655859304,2.42826438028369,0.35274509363126,6.88390688949471,5.82329448109923e-12,3.39713415461937e-11
"E745_01370",119.066085615774,2.32133875644104,0.21389056190577,10.8529274772943,1.93138428835898e-27,2.11895905875104e-26
"E745_01371",41.8993975105235,2.28652557492648,0.368199309360025,6.21002135745647,5.29774006905096e-10,2.72134393527743e-09
"E745_01372",75.6361370905018,2.50611827456382,0.281194592210809,8.91239854529281,4.99402477559214e-19,4.1476853743703e-18
"E745_01373",45.886568875143,2.72702140743602,0.351132071074069,7.76636950049707,8.07677116797388e-15,5.35638605318865e-14
"E745_01374",33.5823068500198,2.74610235736773,0.439090035529783,6.25407578209882,3.99876819114161e-10,2.07811228023071e-09
"E745_01377",28.3018483926502,1.51154256732226,0.403133884318169,3.74948032433139,0.000177201398497298,0.000507431716856923
"E745_01378",12.5992852348719,3.25307985284759,0.730214168407511,4.45496676672554,8.39061910220469e-06,2.88421773948119e-05
"E745_01379",22.1418017867802,1.68318981775878,0.504627074074409,3.33551231044449,0.000851423840264364,0.00219313619144425
"E745_01381",11.8597082651354,1.8698020024397,0.617544764808589,3.0277999409796,0.00246341112093149,0.00589538065386297
"E745_01382",47.6125666915218,2.07464847211813,0.324634600044153,6.39071889390707,1.65107664815416e-10,8.78596875045706e-10
"E745_01384",39.531807289705,0.944935177074716,0.365939186352629,2.58221915639324,0.00981672242802765,0.021122987887911
"E745_01385",47.904008194162,1.66772245143749,0.34728681561387,4.80214732162979,1.56973132448807e-06,5.91088094786045e-06
"E745_01417",10.1193238114372,2.67216545453882,0.80261461182564,3.32932570023946,0.000870565347675059,0.00223596070992457
"E745_01418",315.615000592911,-1.20117244045951,0.133431826800342,-9.00214341108331,2.21353161097578e-19,1.87342072217823e-18
"E745_01419",46.1939305824455,3.33604005091057,0.387230497227953,8.6151273590074,6.98638907259755e-18,5.49431069839088e-17
"E745_01420",43.5031341787978,-2.57704356949832,0.37527051340235,-6.8671624267354,6.54914890751317e-12,3.81223384005024e-11
"E745_01421",45.534101320917,-3.71615344613037,0.432726286461487,-8.58776913350538,8.86742250035713e-18,6.93271213664284e-17
"E745_01422",116.992391968444,3.78720401856613,0.268237973220685,14.118821332766,2.90814682657158e-45,4.67055387930111e-44
"E745_01426",22.0782584419254,-1.05684494125413,0.448384016565531,-2.3570085065681,0.0184228248326999,0.0374998539123572
"E745_01427",17.441199304616,-1.78580525116564,0.552403529508089,-3.23279116763769,0.00122587140158779,0.00307737585370343
"E745_01428",29.2724303162984,-1.98878189100279,0.409957809973054,-4.85118673829756,1.22724928679636e-06,4.68745931031391e-06
"E745_01429",152.966755739173,-1.74452111117063,0.18793459105715,-9.28259721298524,1.65396771991078e-20,1.4846727075024e-19
"E745_01432",38.8575922856737,1.68920280986325,0.357695272255693,4.72246333928548,2.33005100317988e-06,8.55635809156689e-06
"E745_01433",156.863048817014,2.8729216959923,0.202122785284038,14.2137448380946,7.52892582876121e-46,1.24671529561971e-44
"E745_01437",27.4215029087951,-2.1648157631585,0.43280252901079,-5.00185562248536,5.67811083967545e-07,2.252655282526e-06
"E745_01438",13.6339847379881,-2.01837158855464,0.61805527429645,-3.2656813597331,0.00109201052733878,0.00276346761624845
"E745_01439",38.047872918794,-2.39935959868957,0.411820521984497,-5.82622640350082,5.66946910700499e-09,2.72338822329285e-08
"E745_01440",95.004651375889,-1.79145429847692,0.229563023325527,-7.80375808144237,6.00903324446404e-15,4.0181571050457e-14
"E745_01441",14.8465422373884,-1.86267005297498,0.643437018810754,-2.89487548667576,0.0037930895682797,0.00873262244303427
"E745_01442",201.209422189257,-0.864655643295913,0.166304079326819,-5.19924494213217,2.00099696051138e-07,8.25798436025286e-07
"E745_01443",86.8822876635428,-1.54959648813176,0.256018421401563,-6.05267573969311,1.42459446230222e-09,7.0594216291779e-09
"E745_01444",17.6533757931545,-1.9877730482898,0.550623175463415,-3.61004246981949,0.000306146874579446,0.000842298831402273
"E745_01445",1949.53330636097,3.04627824145876,0.0760337721598852,40.0648048219019,0,0
"E745_01448",2.07763970196965,-4.39823306663518,1.74489638478805,-2.52062707274703,0.011714593210138,0.0249012572694148
"E745_01450",880.448415331243,-2.84296817645145,0.100071954541086,-28.4092400262275,1.55482191636283e-177,1.25610764515858e-175
"E745_01451",1123.7055366437,-2.11384390515119,0.0866741810153691,-24.3883920261832,2.27104820457632e-131,1.00910241890008e-129
"E745_01452",138.077194828752,-1.52522286530211,0.190046626307782,-8.0255192893138,1.010973685329e-15,7.13030646848446e-15
"E745_01454",62.4367451753146,-1.64289412841694,0.28391141001498,-5.7866435460634,7.18067271524452e-09,3.40634759054126e-08
"E745_01456",146.692798893506,-0.720611849351606,0.171321945079703,-4.20618531395007,2.59717295587645e-05,8.45428949983713e-05
"E745_01457",362.601280783107,-0.632102918108789,0.125760343832309,-5.02624991986063,5.00163984282311e-07,1.99915619504744e-06
"E745_01458",314.866718133559,-0.409355661115992,0.127793841923698,-3.20325028932464,0.00135885826787499,0.00339205631287895
"E745_01459",110.121113778191,-2.18589576317729,0.23718192588818,-9.21611440244325,3.08061461225002e-20,2.71950945571475e-19
"E745_01460",327.258102430525,-1.80483694591364,0.154969039122351,-11.6464356760235,2.39258188613422e-31,2.87325374253776e-30
"E745_01461",60.5949760582674,-1.1985988134054,0.275804468279554,-4.34582811831208,1.3875119018515e-05,4.62388341292013e-05
"E745_01462",97.8783818568608,-1.52607351303726,0.232765832089385,-6.55626085383196,5.51736855935435e-11,2.98363176049466e-10
"E745_01463",510.542403079743,-1.00653192951612,0.108916186116154,-9.24134387558064,2.43420466519104e-20,2.17043131685595e-19
"E745_01465",24.7683936444136,2.55473776260745,0.466226358523831,5.47960816865069,4.2626878250763e-08,1.87530127750056e-07
"E745_01466",76.6286866954984,2.55213248282498,0.284029199451607,8.98545814216477,2.57658574557843e-19,2.17379037902281e-18
"E745_01467",32.3160149298752,3.07382553655615,0.448767755625007,6.8494794869457,7.41191759435624e-12,4.28637143309192e-11
"E745_01468",16.1462494807278,-1.30460234169362,0.51867586549144,-2.51525553528024,0.0118946136348753,0.0251674920242678
"E745_01469",30.8710091108847,-1.92984053093742,0.415928533115105,-4.63983684043948,3.4868436243163e-06,1.25113393034014e-05
"E745_01470",121.937483953465,2.80965044802013,0.223214590015505,12.5872168473618,2.4827361975432e-36,3.27672014982681e-35
"E745_01471",106.420821208185,3.04154010663467,0.24126056840288,12.6068678639421,1.93532576674968e-36,2.5669544747038e-35
"E745_01472",9.08432930257928,2.04152804489683,0.758700595866508,2.6908217233772,0.00712762725810337,0.0157957225852898
"E745_01473",10.6932257076927,2.02565398613022,0.683633855561584,2.9630685631656,0.00304588715770424,0.00715448031932995
"E745_01477",37.3584441004926,2.80851711784151,0.405421586512875,6.92739906130361,4.28648174506375e-12,2.53387147058536e-11
"E745_01480",129.266025321474,-2.38791455348665,0.209963110372924,-11.3730195235029,5.69816305636172e-30,6.60491422098276e-29
"E745_01481",165.353690518394,-2.09337277023181,0.196242075119412,-10.6672983811347,1.44774622856726e-26,1.55632719570981e-25
"E745_01482",831.173696910245,-1.4444374821809,0.0911605399779477,-15.8449860271815,1.52254837280965e-56,3.05196538489514e-55
"E745_01483",134.526581047976,-1.81343502054522,0.207942860432837,-8.72083329415843,2.76161778348103e-18,2.22431208784303e-17
"E745_01484",487.386528266161,-0.820743530062324,0.104000142361736,-7.89175390940899,2.97968855116669e-15,2.0473839374769e-14
"E745_01485",685.712680934434,-1.03110182011364,0.0879620000433995,-11.7221279598566,9.81745221405336e-32,1.20614412915513e-30
"E745_01486",120.444075265735,0.683924616245877,0.203987518058032,3.35277679123145,0.000800051995299506,0.00207484301504716
"E745_01487",184.968180739246,0.814056055287339,0.157428619833531,5.17095338921313,2.32902660963101e-07,9.53791849658412e-07
"E745_01488",233.928819644074,-1.41920335566399,0.144627894990109,-9.81279134126266,9.91861816641917e-23,9.68609378449579e-22
"E745_01489",221.09688760468,-1.28885986316699,0.158416217883334,-8.13590856029766,4.08860333578783e-16,2.97008623793198e-15
"E745_01500",2.50481425514017,4.91902722496533,1.65541915940377,2.97146930855688,0.00296378495496121,0.00698625171523128
"E745_01501",64.9634127680184,1.022457916523,0.263374502683073,3.88214464994494,0.000103539254258709,0.000307047443663758
"E745_01503",137.950292869279,1.08277342889178,0.196225641948969,5.51800171546067,3.42876086610703e-08,1.52097778187044e-07
"E745_01504",326.095852592372,0.841825185657157,0.12390377793152,6.79418496926237,1.0892655836441e-11,6.24512267955951e-11
"E745_01505",375.494151438232,0.674450977177491,0.118759707075999,5.67912294315348,1.35387144822706e-08,6.16995090764672e-08
"E745_01506",409.522735867928,-1.12760050965357,0.128266224792459,-8.79109454946605,1.48109854602389e-18,1.20752560357789e-17
"E745_01508",137.045731686176,1.02230008806061,0.201583181533834,5.07135605402194,3.94990973577319e-07,1.60037376224488e-06
"E745_01509",60.185643669773,1.19291132344191,0.299578086156131,3.98197124078096,6.8346051341231e-05,0.000208478916333778
"E745_01510",15.7350101997031,-1.58535302463198,0.557499331385901,-2.84368596584845,0.00445949768852179,0.0101964158126922
"E745_01511",885.501382150752,-2.28969335735124,0.089729954159439,-25.5176031103586,1.25727196636129e-143,6.70377412463842e-142
"E745_01513",94.721468428187,-0.883362867184461,0.219423670735755,-4.02583214574087,5.67741788004368e-05,0.000174982613505161
"E745_01514",135.105968969435,2.96985641532652,0.227606442611421,13.0482089226129,6.50589495839293e-39,9.08100311993485e-38
"E745_01515",29.1631071953621,8.4603736881864,1.22638717179283,6.89861561077675,5.25117457605371e-12,3.0802934131124e-11
"E745_01516",4.0498799847718,5.61613674904186,1.54200110797427,3.64210941224277,0.00027041308773293,0.000750959679058324
"E745_01517",178.899513708539,-5.76978384555406,0.369102753313537,-15.6319176537078,4.41319024830722e-55,8.46443539711298e-54
"E745_01518",313.302666321176,-5.84295211818308,0.295997092097412,-19.7398970266241,9.79774789954527e-87,2.77880807448805e-85
"E745_01519",279.147672054587,-6.19585907226434,0.336973800262421,-18.3867679547765,1.6768299215317e-75,4.29848901038798e-74
"E745_01520",56.0365854274309,-0.647847297047413,0.288525926303464,-2.24536943819054,0.0247444256934853,0.0490108758535154
"E745_01523",58.4166818798252,-0.912315739740938,0.29476030514835,-3.09511058241638,0.00196739531410232,0.00480347805362423
"E745_01524",139.342060234281,-0.724619944689837,0.189944592115814,-3.81490168589806,0.000136237162035516,0.000397818481913127
"E745_01527",97.8258653524431,-2.46133194596516,0.253648641061857,-9.70370641711781,2.90740772817594e-22,2.77818960692368e-21
"E745_01529",27.480951362589,-1.82404976808358,0.452614218655807,-4.03003196298322,5.57692689780856e-05,0.000172084341545806
"E745_01530",12.1286884352665,1.98472540106916,0.668639559525641,2.96830388330179,0.00299448123277152,0.00705237364537887
"E745_01534",50.4361228297187,-1.49264087423624,0.323716548473365,-4.61095017006539,4.0083262019166e-06,1.4191497548884e-05
"E745_01535",47.0041235339398,-1.27349545993311,0.318287901567259,-4.00108032275929,6.30539479173463e-05,0.000192777322417024
"E745_01536",69.8643926789509,-1.24011668271455,0.255724341260869,-4.84942761647194,1.23818240963554e-06,4.71570614869764e-06
"E745_01537",69.2200876089775,-1.5593828355458,0.270130835203313,-5.77269468097612,7.80137266591520e-09,3.6876701289592e-08
"E745_01538",92.5634679902647,-1.62339973362256,0.2514001897762,-6.45743241112004,1.0649428806257e-10,5.68965474899421e-10
"E745_01539",18.7325940899903,-1.25008645065273,0.497702483701997,-2.51171431043376,0.0120146309644242,0.025401273712256
"E745_01540",51.500782719755,-1.50829043851281,0.309016444316881,-4.88093907703544,1.05581858365623e-06,4.09129701166791e-06
"E745_01545",2.25567441092261,-4.51375260700416,1.68865986872671,-2.67297914197939,0.00751809248440867,0.0166195974821173
"E745_01552",39.4907985771425,-0.848425366894318,0.334410631464212,-2.53707653724853,0.0111782512469211,0.0238600623092807
"E745_01554",43.8150996679806,-0.806432528874451,0.339215126769769,-2.3773483704982,0.0174376106129529,0.0357330283582877
"E745_01555",674.91276783779,-1.82425697681983,0.106291291975588,-17.1628074408843,5.04165269627003e-66,1.18947310515539e-64
"E745_01556",16.2881024029998,-2.46165565220945,0.598603880929056,-4.11232825351695,3.91688840643208e-05,0.000123287184079669
"E745_01559",65.2192307032561,1.12735159661571,0.258989573450843,4.35288410106473,1.34358188376757e-05,4.48870839865205e-05
"E745_01562",38.6691652859725,-0.76585838307389,0.341888044031542,-2.24008530407467,0.02508538541512,0.0495590687497324
"E745_01563",300.434033122639,-1.20581373640089,0.138153112897726,-8.7280967551817,2.58994042436225e-18,2.09235793071205e-17
"E745_01564",107.094462026343,0.573521274894306,0.19703715736506,2.91072649729571,0.00360589507837367,0.00833043005107817
"E745_01565",327.359816769543,0.926914081874762,0.131690675854598,7.0385703153212,1.94222285231267e-12,1.17681048278763e-11
"E745_01567",100.107221407743,0.669598996082022,0.206663686048087,3.24004187134366,0.00119512148556263,0.00300868166242679
"E745_01569",295.790159831955,2.50376030712967,0.145934225953485,17.1567724484845,5.5937085380486e-66,1.30814271600329e-64
"E745_01570",58.270285599452,1.62617154376055,0.281333686863889,5.78022334220965,7.4601521973427e-09,3.53264045437223e-08
"E745_01571",216.683510919231,0.743534454760242,0.144166371847302,5.15747497306639,2.50302292773427e-07,1.02347532597233e-06
"E745_01572",184.715225045192,0.932775710483478,0.172638347221243,5.40306209771626,6.55127667540534e-08,2.84457713625906e-07
"E745_01573",147.844571121039,1.48078583735421,0.176075050897061,8.40996966810433,4.10116765552332e-17,3.13286904573787e-16
"E745_01578",46.4239569071619,-1.59974834533674,0.388270355243006,-4.12019182957068,3.78557087461775e-05,0.000119662145631784
"E745_01581",85.3548781673961,-0.5670928135661,0.241749064856047,-2.34579113637434,0.0189867438181554,0.0385519109057138
"E745_01583",35.3873287443092,1.27217777762456,0.403392055957385,3.15370062160807,0.0016121437579963,0.00397592530880493
"E745_01584",74.9330341177652,0.775473016389627,0.261860821655489,2.96139381021977,0.00306250079185468,0.00717454051940648
"E745_01585",186.102794724214,-0.732337492309921,0.155826170709574,-4.69970794363444,2.60533815856686e-06,9.48884088898806e-06
"E745_01589",61.7216968178265,1.65061418443958,0.284636407000613,5.79902691237958,6.67008285515425e-09,3.18111643861203e-08
"E745_01591",225.112729985233,5.07799379214661,0.473665520540425,10.7206321168425,8.14447961565293e-27,8.79076220863592e-26
"E745_01600",29.1634604504422,-3.01493913117788,0.487580150317711,-6.18347389493465,6.27061073354587e-10,3.19035271290712e-09
"E745_01601",48.0514488907383,3.07612025007469,0.358125475730448,8.58950412226469,8.73454723690493e-18,6.84891262752604e-17
"E745_01604",23.3610231531705,1.76817569736606,0.470425336255869,3.75867446136942,0.000170815913097166,0.000490727612410607
"E745_01624",535.76062024477,-0.493457332230483,0.103388763750853,-4.77283327828177,1.81652160261638e-06,6.78269830892897e-06
"E745_01631",42.8113042057673,4.92963856808348,0.565670513006407,8.71468187705879,2.91576257789843e-18,2.34139247972205e-17
"E745_01632",37.242479562085,5.60854104081462,0.714329571122585,7.85147537991557,4.11171233482521e-15,2.77514559104912e-14
"E745_01633",103.939219878968,7.42916767988039,0.745502013870087,9.96532208050482,2.16172052901581e-23,2.16659659035946e-22
"E745_01634",75.7921049016572,9.83853933320684,1.19689463342846,8.22005468018913,2.03410416643517e-16,1.50219437886874e-15
"E745_01635",17.2896254954761,7.70455778454011,1.27267570017854,6.05382642527023,1.41445018193903e-09,7.02220518631182e-09
"E745_01636",129.38893971971,6.74386115348742,0.542400723792417,12.4333557417382,1.72248702085503e-35,2.25105411647035e-34
"E745_01637",330.79210341336,7.51653118857444,0.434991664441706,17.2797131600708,6.68797919267283e-67,1.59197790425587e-65
"E745_01638",88.5271156684847,3.31813834037171,0.284814172706014,11.6501868879843,2.28956152888665e-31,2.76197784434923e-30
"E745_01639",19.9056726335262,5.44547230842601,0.936766412139355,5.81305247269683,6.13438220191952e-09,2.94141419969738e-08
"E745_01640",564.60918514635,4.19808243001098,0.138916425884226,30.2202018464662,1.285727612099e-200,1.49032600602432e-198
"E745_01641",65.7601388510041,3.72487838092924,0.352872255628945,10.5558833870069,4.77130146241749e-26,5.06784450151594e-25
"E745_01642",1.84679215075223,-4.21998316398216,1.80542697124038,-2.33738790391666,0.0194190235146484,0.039161207783701
"E745_01644",3.76854160636884,-3.26443567100631,1.45507407923821,-2.2434841755379,0.0248656091816429,0.049177829434911
"E745_01646",249.072945871555,3.27017149245605,0.177879119923609,18.3842347199628,1.75701585385124e-75,4.46114692034991e-74
"E745_01647",126.07966000999,3.23507899555795,0.460714979613596,7.02186631368319,2.18923961596484e-12,1.32047801270639e-11
"E745_01648",256.466383448681,3.36733778857309,0.172330029492489,19.5400522966884,5.0130835401793e-85,1.37782275444516e-83
"E745_01649",44.0164004948453,3.23467855806623,0.43463382845776,7.44230740056304,9.8941652652009e-14,6.3561071318134e-13
"E745_01655",95.1868993553866,-3.23810313429311,0.276561540404398,-11.7084361388725,1.15388252493701e-31,1.41112422545049e-30
"E745_01656",7.78160470449442,-1.94103000137825,0.787901677985234,-2.46354342884725,0.0137571228170516,0.0288110678949408
"E745_01657",13.9131325362941,-3.59072328615978,0.766979159603226,-4.68164387676105,2.84583553995671e-06,1.03224456456117e-05
"E745_01658",77.1892492416958,-1.62921737812084,0.286230427442492,-5.69197828713781,1.2557582611323e-08,5.75232220649262e-08
"E745_01659",7.33496382140613,-3.20112696694749,0.975014736755321,-3.28315752190606,0.00102651288863587,0.0026063651058126
"E745_01662",2586.56869386381,0.666720779429963,0.0577398920056462,11.5469696300223,7.64693808527574e-31,9.0607719712645e-30
"E745_01665",6.53399435404939,-2.33843733762466,0.958295871018438,-2.44020391649967,0.0146789733986331,0.030430904417384
"E745_01666",348.139425127935,-4.46607801677989,0.494130911461525,-9.03824859604567,1.59201981878241e-19,1.36036052463907e-18
"E745_01667",96.0169398928842,-5.22355969581169,0.430999657651832,-12.1196376912934,8.31257957919889e-34,1.07059599797798e-32
"E745_01673",13.4199579929341,-3.52720733674313,0.773711936406815,-4.558812098885,5.14437718481502e-06,1.80697095846072e-05
"E745_01677",13.8903546388511,1.35194720790666,0.579472679958033,2.333064620069,0.0196447540148065,0.039586480879421
"E745_01679",13.4315424777086,2.69230603930076,0.681377482327235,3.9512694638884,7.77377345619814e-05,0.000235242679162591
"E745_01683",134.325887777301,-2.22609182221201,0.214008643592217,-10.4018780963526,2.43093950636817e-25,2.56161451540614e-24
"E745_01686",90.2841346276867,1.26050545729138,0.235080300729596,5.36202077919449,8.2296070468364e-08,3.52169059179227e-07
"E745_01687",51.7302557419959,1.23614663503297,0.314688160639279,3.92816378131856,8.5596912183224e-05,0.000257273244510119
"E745_01688",25.0291749178637,1.43531921026546,0.476867251644089,3.00989259656,0.00261340085661649,0.00621527804080247
"E745_01692",14.4012646468871,-3.00216918034895,0.686028514733811,-4.37615801074075,1.2078946637845e-05,4.05062537565973e-05
"E745_01693",68.1473617281565,-3.05777011428174,0.338898339008862,-9.02267660332731,1.83548786117816e-19,1.56338998016006e-18
"E745_01694",106.335115500451,-2.99542833352134,0.274049906354436,-10.930229363579,8.26392793074596e-28,9.21825600977771e-27
"E745_01695",40.6876497902953,-2.41000446985195,0.378332779117447,-6.37006519888091,1.88947860952123e-10,9.97495044155168e-10
"E745_01698",11.3880027406737,-3.02547723394497,0.76404545026263,-3.95981316674945,7.50084229316629e-05,0.00022775906097473
"E745_01699",18.8885418959377,-1.47056481653174,0.524025624995288,-2.8062841708265,0.00501164734132462,0.0113517857365943
"E745_01700",23.1993975910328,-1.7345440899782,0.449488727633811,-3.8589267835684,0.000113886047569164,0.000336607763657862
"E745_01701",58.3504885974082,-2.4291526508995,0.329628961356237,-7.3693544429619,1.71456252029369e-13,1.08833897121499e-12
"E745_01703",124.926846934077,-2.49681675553017,0.221086216487328,-11.2934075909399,1.41444485032726e-29,1.62539222886745e-28
"E745_01704",66.8011409217156,-2.94028603784565,0.318658178818624,-9.22708479897269,2.7809743272323e-20,2.47135918546711e-19
"E745_01707",128.102667360144,1.42852193574014,0.197250411319351,7.24217468640579,4.41546607308899e-13,2.74397029157465e-12
"E745_01708",100.145574266119,2.00403577437376,0.238805261507546,8.39192470769928,4.78247166613547e-17,3.64287698911919e-16
"E745_01709",81.6019553106378,1.96963414792598,0.265684494791997,7.41343279918533,1.2307141834253e-13,7.85775776907332e-13
"E745_01710",100.791637394038,1.15864399711942,0.210527542600966,5.50352691531442,3.72267665944928e-08,1.64587992936845e-07
"E745_01711",84.1031508366492,1.76114170295273,0.239247109891924,7.36118276934796,1.82287776627467e-13,1.15160950826736e-12
"E745_01712",21.8681217680229,2.84156210608144,0.526739254975629,5.39462756807998,6.8665828064063e-08,2.97056746193558e-07
"E745_01713",367.74843091141,5.74489318216115,0.24084524517433,23.8530479520277,9.41515048875862e-126,3.9842525719096e-124
"E745_01716",4.42445424548863,-5.49011951435011,1.4837470410513,-3.70017217386336,0.000215453241415921,0.000609764693858646
"E745_01725",9.77827921052305,-2.18564880295219,0.791742079421956,-2.76055657487337,0.00577029628416294,0.0129165490290331
"E745_01726",67.1535930953043,-1.83780248741727,0.270928400261845,-6.78335119404643,1.17419730982525e-11,6.7032334646555e-11
"E745_01727",100.962906711274,-1.20558063334842,0.211088137906971,-5.71126660788367,1.12138408459372e-08,5.20837973785168e-08
"E745_01728",96.6738681850193,5.12316287925696,0.397787707735315,12.879138242919,5.89905379128067e-38,8.06506533720731e-37
"E745_01735",158.320575506805,0.525402121362079,0.175028477059402,3.00180936376293,0.0026838018684064,0.00637701941280879
"E745_01738",14.165332368659,-2.49943243098441,0.667676467778632,-3.74347839351004,0.000181490215425442,0.000518599050722645
"E745_01739",124.369095472659,-1.74497648076519,0.210600397889096,-8.28572262092357,1.17394097482368e-16,8.81613137712656e-16
"E745_01740",88.3870995068582,0.552586616799574,0.223468822473879,2.47276828455193,0.0134071040189295,0.0281001095239514
"E745_01743",63.3609908122214,2.59539144582438,0.304363036599952,8.52728857885496,1.4981779886508e-17,1.15437645021475e-16
"E745_01744",54.5102571830548,2.37826903067104,0.3315760771232,7.17261948239821,7.35761508035132e-13,4.53011589011931e-12
